time_us,node_id,frame_type,size_bytes
1.03664e+06,1,RTS,20
1.0368e+06,1,RTS,20
1.03688e+06,20,CTS,14
1.03694e+06,1,QOSDATA_TID6,1066
1.03713e+06,20,ACK,14
1.03717e+06,1,CTL,20
1.03727e+06,12,RTS,20
1.03735e+06,20,CTS,14
1.03741e+06,12,QOSDATA_TID6,1066
1.03759e+06,20,ACK,14
1.03763e+06,12,CTL,20
1.03772e+06,18,RTS,20
1.03772e+06,15,RTS,20
1.03784e+06,16,RTS,20
1.03792e+06,20,CTS,14
1.03798e+06,16,QOSDATA_TID6,1066
1.03817e+06,20,ACK,14
1.03821e+06,16,CTL,20
1.0383e+06,15,RTS,20
1.03838e+06,20,CTS,14
1.03844e+06,15,QOSDATA_TID6,1066
1.03862e+06,20,ACK,14
1.03866e+06,15,QOSDATA_TID6,1066
1.03885e+06,20,ACK,14
1.03889e+06,15,CTL,20
1.03898e+06,19,RTS,20
1.03898e+06,6,RTS,20
1.03898e+06,13,RTS,20
1.03898e+06,10,RTS,20
1.03898e+06,3,RTS,20
1.03911e+06,2,RTS,20
1.03919e+06,20,CTS,14
1.03925e+06,2,QOSDATA_TID6,1066
1.03943e+06,20,ACK,14
1.03948e+06,2,CTL,20
1.03956e+06,5,RTS,20
1.03956e+06,3,RTS,20
1.03964e+06,20,CTS,14
1.0397e+06,5,QOSDATA_TID6,1066
1.03989e+06,20,ACK,14
1.03993e+06,5,CTL,20
1.04003e+06,18,RTS,20
1.04003e+06,1,RTS,20
1.04003e+06,19,RTS,20
1.04019e+06,18,RTS,20
1.04027e+06,20,CTS,14
1.04033e+06,18,QOSDATA_TID6,1066
1.04051e+06,20,ACK,14
1.04056e+06,18,CTL,20
1.04064e+06,1,RTS,20
1.04072e+06,20,CTS,14
1.04078e+06,1,QOSDATA_TID6,1066
1.04096e+06,20,ACK,14
1.04101e+06,1,CTL,20
1.0411e+06,11,RTS,20
1.0411e+06,17,RTS,20
1.04118e+06,20,CTS,14
1.04124e+06,11,QOSDATA_TID6,1066
1.04142e+06,20,ACK,14
1.04146e+06,11,CTL,20
1.04155e+06,12,RTS,20
1.04155e+06,18,RTS,20
1.04155e+06,19,RTS,20
1.04167e+06,6,RTS,20
1.04167e+06,14,RTS,20
1.04175e+06,20,CTS,14
1.04181e+06,14,QOSDATA_TID6,1066
1.042e+06,20,ACK,14
1.04204e+06,14,CTL,20
1.04212e+06,6,RTS,20
1.04212e+06,18,RTS,20
1.0422e+06,20,CTS,14
1.04226e+06,6,QOSDATA_TID6,1066
1.04245e+06,20,ACK,14
1.04249e+06,6,CTL,20
1.04258e+06,7,RTS,20
1.04266e+06,20,CTS,14
1.04272e+06,7,QOSDATA_TID6,1066
1.0429e+06,20,ACK,14
1.04295e+06,7,CTL,20
1.04303e+06,13,RTS,20
1.04311e+06,20,CTS,14
1.04317e+06,13,QOSDATA_TID6,1066
1.04336e+06,20,ACK,14
1.0434e+06,13,QOSDATA_TID6,1066
1.04358e+06,20,ACK,14
1.04363e+06,13,CTL,20
1.04372e+06,4,RTS,20
1.04372e+06,10,RTS,20
1.0438e+06,20,CTS,14
1.04386e+06,4,QOSDATA_TID6,1066
1.04404e+06,20,ACK,14
1.04408e+06,4,CTL,20
1.04418e+06,9,RTS,20
1.04418e+06,2,RTS,20
1.04418e+06,19,RTS,20
1.04426e+06,20,CTS,14
1.04432e+06,9,QOSDATA_TID6,1066
1.0445e+06,20,ACK,14
1.04455e+06,9,CTL,20
1.04464e+06,17,RTS,20
1.04464e+06,3,RTS,20
1.04472e+06,20,CTS,14
1.04478e+06,17,QOSDATA_TID6,1066
1.04497e+06,20,ACK,14
1.04501e+06,17,CTL,20
1.0451e+06,10,RTS,20
1.0451e+06,12,RTS,20
1.04528e+06,12,RTS,20
1.04536e+06,20,CTS,14
1.04542e+06,12,QOSDATA_TID6,1066
1.0456e+06,20,ACK,14
1.04564e+06,12,CTL,20
1.04573e+06,10,RTS,20
1.04581e+06,20,CTS,14
1.04587e+06,10,QOSDATA_TID6,1066
1.04605e+06,20,ACK,14
1.0461e+06,10,CTL,20
1.04618e+06,16,RTS,20
1.04626e+06,20,CTS,14
1.04632e+06,16,QOSDATA_TID6,1066
1.04651e+06,20,ACK,14
1.04655e+06,16,CTL,20
1.04664e+06,3,RTS,20
1.04672e+06,20,CTS,14
1.04678e+06,3,QOSDATA_TID6,1066
1.04696e+06,20,ACK,14
1.047e+06,3,QOSDATA_TID6,1066
1.04719e+06,20,ACK,14
1.04723e+06,3,QOSDATA_TID6,1066
1.04742e+06,20,ACK,14
1.04746e+06,3,CTL,20
1.04755e+06,5,RTS,20
1.04755e+06,6,RTS,20
1.04755e+06,15,RTS,20
1.04755e+06,18,RTS,20
1.04767e+06,1,RTS,20
1.04775e+06,20,CTS,14
1.04781e+06,1,QOSDATA_TID6,1066
1.04799e+06,20,ACK,14
1.04804e+06,1,CTL,20
1.04812e+06,18,RTS,20
1.0482e+06,20,CTS,14
1.04826e+06,18,QOSDATA_TID6,1066
1.04845e+06,20,ACK,14
1.04849e+06,18,CTL,20
1.04858e+06,10,RTS,20
1.04866e+06,20,CTS,14
1.04872e+06,10,QOSDATA_TID6,1066
1.0489e+06,20,ACK,14
1.04894e+06,10,CTL,20
1.04903e+06,4,RTS,20
1.04903e+06,11,RTS,20
1.04903e+06,2,RTS,20
1.04903e+06,19,RTS,20
1.04911e+06,20,CTS,14
1.04917e+06,4,QOSDATA_TID6,1066
1.04936e+06,20,ACK,14
1.0494e+06,4,CTL,20
1.04948e+06,14,RTS,20
1.04948e+06,13,RTS,20
1.04948e+06,17,RTS,20
1.04948e+06,19,RTS,20
1.04956e+06,20,CTS,14
1.04962e+06,14,QOSDATA_TID6,1066
1.04981e+06,20,ACK,14
1.04985e+06,14,CTL,20
1.04994e+06,19,RTS,20
1.05002e+06,20,CTS,14
1.05008e+06,19,QOSDATA_TID6,1066
1.05026e+06,20,ACK,14
1.05031e+06,19,QOSDATA_TID6,1066
1.05049e+06,20,ACK,14
1.05054e+06,19,CTL,20
1.05062e+06,6,RTS,20
1.05062e+06,12,RTS,20
1.05062e+06,2,RTS,20
1.05077e+06,15,RTS,20
1.05077e+06,2,RTS,20
1.05085e+06,20,CTS,14
1.05091e+06,2,QOSDATA_TID6,1066
1.0511e+06,20,ACK,14
1.05114e+06,2,QOSDATA_TID6,1066
1.05132e+06,20,ACK,14
1.05137e+06,2,CTL,20
1.05146e+06,18,RTS,20
1.05154e+06,20,CTS,14
1.0516e+06,18,QOSDATA_TID6,1066
1.05179e+06,20,ACK,14
1.05183e+06,18,CTL,20
1.05192e+06,6,RTS,20
1.05192e+06,5,RTS,20
1.05207e+06,17,RTS,20
1.05207e+06,6,RTS,20
1.05221e+06,17,RTS,20
1.05229e+06,20,CTS,14
1.05235e+06,17,QOSDATA_TID6,1066
1.05254e+06,20,ACK,14
1.05258e+06,17,CTL,20
1.05266e+06,11,RTS,20
1.05266e+06,13,RTS,20
1.05274e+06,20,CTS,14
1.0528e+06,11,QOSDATA_TID6,1066
1.05299e+06,20,ACK,14
1.05303e+06,11,CTL,20
1.05312e+06,9,RTS,20
1.05312e+06,7,RTS,20
1.0532e+06,20,CTS,14
1.05326e+06,9,QOSDATA_TID6,1066
1.05344e+06,20,ACK,14
1.05349e+06,9,CTL,20
1.05359e+06,5,RTS,20
1.05359e+06,15,RTS,20
1.05359e+06,13,RTS,20
1.05359e+06,16,RTS,20
1.05372e+06,6,RTS,20
1.0538e+06,20,CTS,14
1.05386e+06,6,QOSDATA_TID6,1066
1.05405e+06,20,ACK,14
1.05409e+06,6,QOSDATA_TID6,1066
1.05427e+06,20,ACK,14
1.05432e+06,6,CTL,20
1.0544e+06,12,RTS,20
1.05448e+06,20,CTS,14
1.05454e+06,12,QOSDATA_TID6,1066
1.05473e+06,20,ACK,14
1.05477e+06,12,CTL,20
1.05486e+06,3,RTS,20
1.05494e+06,20,CTS,14
1.055e+06,3,QOSDATA_TID6,1066
1.05518e+06,20,ACK,14
1.05523e+06,3,CTL,20
1.05531e+06,10,RTS,20
1.05531e+06,1,RTS,20
1.05531e+06,15,RTS,20
1.05547e+06,15,RTS,20
1.05555e+06,20,CTS,14
1.05561e+06,15,QOSDATA_TID6,1066
1.0558e+06,20,ACK,14
1.05584e+06,15,QOSDATA_TID6,1066
1.05602e+06,20,ACK,14
1.05607e+06,15,CTL,20
1.05616e+06,5,RTS,20
1.05624e+06,20,CTS,14
1.0563e+06,5,QOSDATA_TID6,1066
1.05648e+06,20,ACK,14
1.05652e+06,5,QOSDATA_TID6,1066
1.05671e+06,20,ACK,14
1.05675e+06,5,CTL,20
1.05684e+06,18,RTS,20
1.05684e+06,19,RTS,20
1.05696e+06,4,RTS,20
1.05696e+06,17,RTS,20
1.05704e+06,20,CTS,14
1.0571e+06,4,QOSDATA_TID6,1066
1.05728e+06,20,ACK,14
1.05733e+06,4,CTL,20
1.05741e+06,17,RTS,20
1.05749e+06,20,CTS,14
1.05755e+06,17,QOSDATA_TID6,1066
1.05774e+06,20,ACK,14
1.05778e+06,17,CTL,20
1.05787e+06,1,RTS,20
1.05787e+06,11,RTS,20
1.05787e+06,14,RTS,20
1.05787e+06,18,RTS,20
1.05795e+06,20,CTS,14
1.05801e+06,14,QOSDATA_TID6,1066
1.05819e+06,20,ACK,14
1.05824e+06,14,CTL,20
1.05832e+06,2,RTS,20
1.05832e+06,10,RTS,20
1.05845e+06,16,RTS,20
1.05853e+06,20,CTS,14
1.05859e+06,16,QOSDATA_TID6,1066
1.05878e+06,20,ACK,14
1.05882e+06,16,CTL,20
1.05891e+06,1,RTS,20
1.05891e+06,2,RTS,20
1.05905e+06,11,RTS,20
1.05913e+06,20,CTS,14
1.05919e+06,11,QOSDATA_TID6,1066
1.05937e+06,20,ACK,14
1.05941e+06,11,CTL,20
1.0595e+06,9,RTS,20
1.05958e+06,20,CTS,14
1.05964e+06,9,QOSDATA_TID6,1066
1.05982e+06,20,ACK,14
1.05987e+06,9,CTL,20
1.05995e+06,2,RTS,20
1.05995e+06,13,RTS,20
1.0601e+06,19,RTS,20
1.06018e+06,20,CTS,14
1.06024e+06,19,QOSDATA_TID6,1066
1.06043e+06,20,ACK,14
1.06047e+06,19,CTL,20
1.06057e+06,7,RTS,20
1.06057e+06,12,RTS,20
1.06057e+06,2,RTS,20
1.06069e+06,10,RTS,20
1.06077e+06,20,CTS,14
1.06083e+06,10,QOSDATA_TID6,1066
1.06101e+06,20,ACK,14
1.06106e+06,10,CTL,20
1.06116e+06,1,RTS,20
1.06116e+06,12,RTS,20
1.06136e+06,1,RTS,20
1.06144e+06,20,CTS,14
1.0615e+06,1,QOSDATA_TID6,1066
1.06168e+06,20,ACK,14
1.06173e+06,1,CTL,20
1.06181e+06,16,RTS,20
1.06181e+06,6,RTS,20
1.06181e+06,12,RTS,20
1.06193e+06,15,RTS,20
1.06201e+06,20,CTS,14
1.06207e+06,15,QOSDATA_TID6,1066
1.06226e+06,20,ACK,14
1.0623e+06,15,CTL,20
1.06239e+06,19,RTS,20
1.06247e+06,20,CTS,14
1.06253e+06,19,QOSDATA_TID6,1066
1.06271e+06,20,ACK,14
1.06276e+06,19,CTL,20
1.06284e+06,12,RTS,20
1.06284e+06,5,RTS,20
1.06284e+06,10,RTS,20
1.06284e+06,3,RTS,20
1.06296e+06,16,RTS,20
1.06304e+06,20,CTS,14
1.0631e+06,16,QOSDATA_TID6,1066
1.06329e+06,20,ACK,14
1.06333e+06,16,CTL,20
1.06343e+06,2,RTS,20
1.06343e+06,6,RTS,20
1.06343e+06,12,RTS,20
1.06355e+06,1,RTS,20
1.06363e+06,20,CTS,14
