time_us,node_id,frame_type,size_bytes
1.03688e+06,6,QOSDATA_TID6,1066
1.03707e+06,20,ACK,14
1.03711e+06,6,CTL,20
1.0372e+06,8,RTS,20
1.0372e+06,12,RTS,20
1.0372e+06,9,RTS,20
1.0372e+06,17,RTS,20
1.0372e+06,7,RTS,20
1.03732e+06,10,RTS,20
1.0374e+06,20,CTS,14
1.03746e+06,10,QOSDATA_TID6,1066
1.03765e+06,20,ACK,14
1.03769e+06,10,CTL,20
1.03778e+06,7,RTS,20
1.03778e+06,18,RTS,20
1.03778e+06,0,RTS,20
1.03778e+06,4,RTS,20
1.03778e+06,9,RTS,20
1.03786e+06,20,CTS,14
1.03792e+06,18,QOSDATA_TID6,1066
1.0381e+06,20,ACK,14
1.03814e+06,18,CTL,20
1.03823e+06,5,RTS,20
1.03831e+06,20,CTS,14
1.03837e+06,5,QOSDATA_TID6,1066
1.03855e+06,20,ACK,14
1.0386e+06,5,CTL,20
1.03868e+06,13,RTS,20
1.03876e+06,20,CTS,14
1.03882e+06,13,QOSDATA_TID6,1066
1.03901e+06,20,ACK,14
1.03905e+06,13,CTL,20
1.03914e+06,7,RTS,20
1.03914e+06,3,RTS,20
1.03914e+06,17,RTS,20
1.03927e+06,14,RTS,20
1.03935e+06,20,CTS,14
1.03941e+06,14,QOSDATA_TID6,1066
1.03959e+06,20,ACK,14
1.03964e+06,14,CTL,20
1.03972e+06,7,RTS,20
1.0398e+06,20,CTS,14
1.03986e+06,7,QOSDATA_TID6,1066
1.04005e+06,20,ACK,14
1.04009e+06,7,CTL,20
1.04018e+06,4,RTS,20
1.04018e+06,15,RTS,20
1.04018e+06,17,RTS,20
1.04018e+06,12,RTS,20
1.04026e+06,20,CTS,14
1.04032e+06,15,QOSDATA_TID6,1066
1.0405e+06,20,ACK,14
1.04054e+06,15,CTL,20
1.04063e+06,9,RTS,20
1.04071e+06,20,CTS,14
1.04077e+06,9,QOSDATA_TID6,1066
1.04096e+06,20,ACK,14
1.041e+06,9,QOSDATA_TID6,1066
1.04118e+06,20,ACK,14
1.04123e+06,9,CTL,20
1.04131e+06,19,RTS,20
1.04131e+06,12,RTS,20
1.04131e+06,8,RTS,20
1.04139e+06,20,CTS,14
1.04145e+06,19,QOSDATA_TID6,1066
1.04164e+06,20,ACK,14
1.04168e+06,19,CTL,20
1.04177e+06,12,RTS,20
1.04185e+06,20,CTS,14
1.04191e+06,12,QOSDATA_TID6,1066
1.04209e+06,20,ACK,14
1.04214e+06,12,QOSDATA_TID6,1066
1.04232e+06,20,ACK,14
1.04236e+06,12,CTL,20
1.04246e+06,8,RTS,20
1.04246e+06,0,RTS,20
1.0426e+06,17,RTS,20
1.04268e+06,20,CTS,14
1.04274e+06,17,QOSDATA_TID6,1066
1.04292e+06,20,ACK,14
1.04297e+06,17,CTL,20
1.04305e+06,16,RTS,20
1.04313e+06,20,CTS,14
1.04319e+06,16,QOSDATA_TID6,1066
1.04338e+06,20,ACK,14
1.04342e+06,16,CTL,20
1.04351e+06,6,RTS,20
1.04359e+06,20,CTS,14
1.04365e+06,6,QOSDATA_TID6,1066
1.04383e+06,20,ACK,14
1.04387e+06,6,CTL,20
1.04396e+06,8,RTS,20
1.04396e+06,17,RTS,20
1.04396e+06,4,RTS,20
1.04407e+06,20,BEACON,152
1.04434e+06,17,RTS,20
1.04442e+06,20,CTS,14
1.04448e+06,17,QOSDATA_TID6,1066
1.04466e+06,20,ACK,14
1.0447e+06,17,CTL,20
1.04479e+06,13,RTS,20
1.04479e+06,8,RTS,20
1.04487e+06,20,CTS,14
1.04493e+06,13,QOSDATA_TID6,1066
1.04511e+06,20,ACK,14
1.04516e+06,13,CTL,20
1.04524e+06,9,RTS,20
1.04532e+06,20,CTS,14
1.04538e+06,9,QOSDATA_TID6,1066
1.04557e+06,20,ACK,14
1.04561e+06,9,CTL,20
1.0457e+06,5,RTS,20
1.0457e+06,3,RTS,20
1.0457e+06,1,RTS,20
1.04585e+06,1,RTS,20
1.04593e+06,20,CTS,14
1.04599e+06,1,QOSDATA_TID6,1066
1.04617e+06,20,ACK,14
1.04622e+06,1,CTL,20
1.0463e+06,4,RTS,20
1.04638e+06,20,CTS,14
1.04644e+06,4,QOSDATA_TID6,1066
1.04663e+06,20,ACK,14
1.04667e+06,4,QOSDATA_TID6,1066
1.04686e+06,20,ACK,14
1.0469e+06,4,QOSDATA_TID6,1066
1.04708e+06,20,ACK,14
1.04713e+06,4,CTL,20
1.04721e+06,7,RTS,20
1.04721e+06,18,RTS,20
1.04721e+06,10,RTS,20
1.04729e+06,20,CTS,14
1.04735e+06,18,QOSDATA_TID6,1066
1.04754e+06,20,ACK,14
1.04758e+06,18,CTL,20
1.04768e+06,12,RTS,20
1.04776e+06,20,CTS,14
1.04782e+06,12,QOSDATA_TID6,1066
1.048e+06,20,ACK,14
1.04804e+06,12,CTL,20
1.04813e+06,0,CTS,14
1.04813e+06,15,RTS,20
1.04827e+06,15,RTS,20
1.04835e+06,20,CTS,14
1.04841e+06,15,QOSDATA_TID6,1066
1.0486e+06,20,ACK,14
1.04864e+06,15,CTL,20
1.04873e+06,14,RTS,20
1.04873e+06,3,RTS,20
1.04885e+06,8,RTS,20
1.04893e+06,20,CTS,14
1.04899e+06,8,QOSDATA_TID6,1066
1.04917e+06,20,ACK,14
1.04922e+06,8,QOSDATA_TID6,1066
1.0494e+06,20,ACK,14
1.04945e+06,8,CTL,20
1.04953e+06,5,RTS,20
1.04953e+06,14,RTS,20
1.04961e+06,20,CTS,14
1.04967e+06,5,QOSDATA_TID6,1066
1.04986e+06,20,ACK,14
1.0499e+06,5,CTL,20
1.04999e+06,16,RTS,20
1.05007e+06,20,CTS,14
1.05013e+06,16,QOSDATA_TID6,1066
1.05031e+06,20,ACK,14
1.05035e+06,16,CTL,20
1.05044e+06,1,RTS,20
1.05052e+06,20,CTS,14
1.05058e+06,1,QOSDATA_TID6,1066
1.05076e+06,20,ACK,14
1.05081e+06,1,CTL,20
1.05089e+06,8,RTS,20
1.05089e+06,19,RTS,20
1.05089e+06,10,RTS,20
1.05097e+06,20,CTS,14
1.05103e+06,19,QOSDATA_TID6,1066
1.05122e+06,20,ACK,14
1.05126e+06,19,CTL,20
1.05135e+06,8,RTS,20
1.05135e+06,6,RTS,20
1.05147e+06,7,RTS,20
1.05155e+06,20,CTS,14
1.05161e+06,7,QOSDATA_TID6,1066
1.05179e+06,20,ACK,14
1.05184e+06,7,CTL,20
1.05192e+06,3,RTS,20
1.05192e+06,5,RTS,20
1.052e+06,20,CTS,14
1.05206e+06,5,QOSDATA_TID6,1066
1.05225e+06,20,ACK,14
1.05229e+06,5,CTL,20
1.05239e+06,8,RTS,20
1.05239e+06,17,RTS,20
1.05239e+06,10,RTS,20
1.05251e+06,0,RTS,20
1.05259e+06,20,CTS,14
1.05265e+06,0,QOSDATA_TID6,1066
1.05283e+06,20,ACK,14
1.05288e+06,0,QOSDATA_TID6,1066
1.05306e+06,20,ACK,14
1.0531e+06,0,QOSDATA_TID6,1066
1.05329e+06,20,ACK,14
1.05333e+06,0,CTL,20
1.05343e+06,7,RTS,20
1.05351e+06,20,CTS,14
1.05357e+06,7,QOSDATA_TID6,1066
1.05375e+06,20,ACK,14
1.0538e+06,7,CTL,20
1.05388e+06,9,RTS,20
1.05388e+06,17,RTS,20
1.054e+06,18,RTS,20
1.054e+06,13,RTS,20
1.05413e+06,6,RTS,20
1.05421e+06,20,CTS,14
1.05427e+06,6,QOSDATA_TID6,1066
1.05445e+06,20,ACK,14
1.0545e+06,6,CTL,20
1.05458e+06,9,RTS,20
1.05458e+06,14,RTS,20
1.05458e+06,10,RTS,20
1.05458e+06,3,RTS,20
1.0547e+06,4,RTS,20
1.0547e+06,17,RTS,20
1.05478e+06,20,CTS,14
1.05484e+06,17,QOSDATA_TID6,1066
1.05503e+06,20,ACK,14
1.05507e+06,17,CTL,20
1.05516e+06,4,RTS,20
1.05524e+06,20,CTS,14
1.0553e+06,4,QOSDATA_TID6,1066
1.05548e+06,20,ACK,14
1.05552e+06,4,CTL,20
1.05561e+06,18,RTS,20
1.05569e+06,20,CTS,14
1.05575e+06,18,QOSDATA_TID6,1066
1.05594e+06,20,ACK,14
1.05598e+06,18,CTL,20
1.05606e+06,8,RTS,20
1.05614e+06,20,CTS,14
1.0562e+06,8,QOSDATA_TID6,1066
1.05639e+06,20,ACK,14
1.05643e+06,8,CTL,20
1.05652e+06,12,RTS,20
1.05652e+06,19,RTS,20
1.05652e+06,15,RTS,20
1.0566e+06,20,CTS,14
1.05666e+06,15,QOSDATA_TID6,1066
1.05684e+06,20,ACK,14
1.05689e+06,15,CTL,20
1.05697e+06,12,RTS,20
1.05705e+06,20,CTS,14
1.05711e+06,12,QOSDATA_TID6,1066
1.0573e+06,20,ACK,14
1.05734e+06,12,CTL,20
1.05743e+06,13,RTS,20
1.05751e+06,20,CTS,14
1.05757e+06,13,QOSDATA_TID6,1066
1.05775e+06,20,ACK,14
1.0578e+06,13,CTL,20
1.05788e+06,14,RTS,20
1.05796e+06,20,CTS,14
1.05802e+06,14,QOSDATA_TID6,1066
1.0582e+06,20,ACK,14
1.05825e+06,14,QOSDATA_TID6,1066
1.05843e+06,20,ACK,14
1.05848e+06,14,CTL,20
1.05856e+06,3,RTS,20
1.05856e+06,1,RTS,20
1.05868e+06,16,RTS,20
1.05868e+06,9,RTS,20
1.05882e+06,20,RTS,20
1.05898e+06,20,RTS,20
1.05906e+06,2,CTS,14
1.05912e+06,20,QOSDATA_TID0,66
1.05918e+06,2,ACK,14
1.05926e+06,16,RTS,20
1.05926e+06,6,RTS,20
1.05947e+06,16,RTS,20
1.05947e+06,6,RTS,20
1.05961e+06,16,RTS,20
1.05969e+06,20,CTS,14
1.05975e+06,16,QOSDATA_TID6,1066
1.05993e+06,20,ACK,14
1.05998e+06,16,CTL,20
1.06006e+06,17,RTS,20
1.06014e+06,20,CTS,14
1.0602e+06,17,QOSDATA_TID6,1066
1.06039e+06,20,ACK,14
1.06043e+06,17,CTL,20
1.06052e+06,1,RTS,20
1.06052e+06,10,RTS,20
1.06052e+06,5,RTS,20
1.06065e+06,7,RTS,20
1.06073e+06,20,CTS,14
1.06079e+06,7,QOSDATA_TID6,1066
1.06097e+06,20,ACK,14
1.06102e+06,7,CTL,20
1.06111e+06,8,RTS,20
1.06119e+06,20,CTS,14
1.06125e+06,8,QOSDATA_TID6,1066
1.06144e+06,20,ACK,14
1.06148e+06,8,CTL,20
1.06157e+06,13,RTS,20
1.06157e+06,9,RTS,20
1.06157e+06,2,RTS,20
1.06165e+06,20,CTS,14
1.06171e+06,13,QOSDATA_TID6,1066
1.06189e+06,20,ACK,14
1.06193e+06,13,CTL,20
1.06202e+06,6,RTS,20
1.0621e+06,20,CTS,14
1.06216e+06,6,QOSDATA_TID6,1066
1.06234e+06,20,ACK,14
1.06239e+06,6,CTL,20
1.06247e+06,19,RTS,20
1.06247e+06,0,RTS,20
