time_us,node_id,frame_type,size_bytes
1.03448e+06,5,QOSDATA_TID6,1066
1.03467e+06,20,ACK,14
1.03471e+06,5,CTL,20
1.0348e+06,15,RTS,20
1.0348e+06,0,RTS,20
1.0349e+06,3,RTS,20
1.0349e+06,7,RTS,20
1.03497e+06,20,CTS,14
1.03503e+06,3,QOSDATA_TID6,1066
1.03522e+06,20,ACK,14
1.03526e+06,3,CTL,20
1.03535e+06,0,CTS,14
1.03543e+06,0,RTS,20
1.0355e+06,20,CTS,14
1.03556e+06,0,QOSDATA_TID6,1066
1.03574e+06,20,ACK,14
1.03579e+06,0,CTL,20
1.03588e+06,13,RTS,20
1.03594e+06,20,CTS,14
1.036e+06,13,QOSDATA_TID6,1066
1.03619e+06,20,ACK,14
1.03623e+06,13,CTL,20
1.03632e+06,18,RTS,20
1.03632e+06,7,RTS,20
1.03638e+06,20,CTS,14
1.03644e+06,18,QOSDATA_TID6,1066
1.03663e+06,20,ACK,14
1.03667e+06,18,CTL,20
1.03676e+06,11,RTS,20
1.03676e+06,17,RTS,20
1.03687e+06,6,RTS,20
1.03693e+06,20,CTS,14
1.03699e+06,6,QOSDATA_TID6,1066
1.03718e+06,20,ACK,14
1.03722e+06,6,CTL,20
1.03731e+06,10,RTS,20
1.03731e+06,8,RTS,20
1.03741e+06,7,RTS,20
1.03741e+06,11,RTS,20
1.03753e+06,10,RTS,20
1.0376e+06,20,CTS,14
1.03766e+06,10,QOSDATA_TID6,1066
1.03784e+06,20,ACK,14
1.03789e+06,10,QOSDATA_TID6,1066
1.03807e+06,20,ACK,14
1.03812e+06,10,CTL,20
1.0382e+06,5,RTS,20
1.03827e+06,20,CTS,14
1.03833e+06,5,QOSDATA_TID6,1066
1.03851e+06,20,ACK,14
1.03856e+06,5,CTL,20
1.03865e+06,8,RTS,20
1.03865e+06,0,RTS,20
1.03877e+06,15,RTS,20
1.03884e+06,20,CTS,14
1.0389e+06,15,QOSDATA_TID6,1066
1.03908e+06,20,ACK,14
1.03912e+06,15,CTL,20
1.03921e+06,9,RTS,20
1.03921e+06,19,RTS,20
1.03921e+06,16,RTS,20
1.03921e+06,1,RTS,20
1.03931e+06,17,RTS,20
1.03938e+06,20,CTS,14
1.03944e+06,17,QOSDATA_TID6,1066
1.03962e+06,20,ACK,14
1.03966e+06,17,QOSDATA_TID6,1066
1.03985e+06,20,ACK,14
1.03989e+06,17,CTL,20
1.03998e+06,13,RTS,20
1.03998e+06,8,RTS,20
1.04005e+06,20,CTS,14
1.04011e+06,13,QOSDATA_TID6,1066
1.04029e+06,20,ACK,14
1.04034e+06,13,CTL,20
1.04042e+06,4,RTS,20
1.04049e+06,20,CTS,14
1.04055e+06,4,QOSDATA_TID6,1066
1.04073e+06,20,ACK,14
1.04078e+06,4,CTL,20
1.04086e+06,11,RTS,20
1.04086e+06,19,RTS,20
1.04086e+06,7,RTS,20
1.04096e+06,9,RTS,20
1.04096e+06,3,RTS,20
1.04096e+06,14,RTS,20
1.04103e+06,20,CTS,14
1.04109e+06,9,QOSDATA_TID6,1066
1.04127e+06,20,ACK,14
1.04132e+06,9,CTL,20
1.04141e+06,2,RTS,20
1.04141e+06,3,RTS,20
1.04141e+06,8,RTS,20
1.04141e+06,0,RTS,20
1.04148e+06,20,CTS,14
1.04154e+06,2,QOSDATA_TID6,1066
1.04172e+06,20,ACK,14
1.04177e+06,2,CTL,20
1.04187e+06,16,RTS,20
1.04187e+06,12,RTS,20
1.04187e+06,19,RTS,20
1.04194e+06,20,CTS,14
