time_us,node_id,frame_type,size_bytes
1.04704e+06,20,ACK,14
1.04709e+06,2,CTL,20
1.04717e+06,0,RTS,20
1.04717e+06,9,RTS,20
1.04717e+06,11,RTS,20
1.0473e+06,18,RTS,20
1.04738e+06,20,CTS,14
1.04744e+06,18,QOSDATA_TID6,1066
1.04762e+06,20,ACK,14
1.04766e+06,18,CTL,20
1.04775e+06,17,RTS,20
1.04775e+06,15,RTS,20
1.04775e+06,13,RTS,20
1.04788e+06,10,RTS,20
1.04788e+06,11,RTS,20
1.04796e+06,20,CTS,14
1.04802e+06,10,QOSDATA_TID6,1066
1.0482e+06,20,ACK,14
1.04825e+06,10,QOSDATA_TID6,1066
1.04843e+06,20,ACK,14
1.04848e+06,10,QOSDATA_TID6,1066
1.04866e+06,20,ACK,14
1.0487e+06,10,QOSDATA_TID6,1066
1.04889e+06,20,ACK,14
1.04893e+06,10,CTL,20
1.04903e+06,11,RTS,20
1.04903e+06,0,CTS,14
1.04914e+06,0,RTS,20
1.04922e+06,20,CTS,14
1.04928e+06,0,QOSDATA_TID6,1066
1.04947e+06,20,ACK,14
1.04951e+06,0,CTL,20
1.0496e+06,7,RTS,20
1.04968e+06,20,CTS,14
1.04974e+06,7,QOSDATA_TID6,1066
1.04992e+06,20,ACK,14
1.04996e+06,7,CTL,20
1.05005e+06,1,RTS,20
1.05005e+06,6,RTS,20
1.05005e+06,13,RTS,20
1.05017e+06,4,RTS,20
1.05017e+06,15,RTS,20
1.05031e+06,16,RTS,20
1.05031e+06,19,RTS,20
1.05039e+06,20,CTS,14
1.05045e+06,16,QOSDATA_TID6,1066
1.05064e+06,20,ACK,14
1.05068e+06,16,CTL,20
1.05077e+06,13,RTS,20
1.05085e+06,20,CTS,14
1.05091e+06,13,QOSDATA_TID6,1066
1.05109e+06,20,ACK,14
1.05114e+06,13,QOSDATA_TID6,1066
1.05132e+06,20,ACK,14
1.05136e+06,13,QOSDATA_TID6,1066
1.05155e+06,20,ACK,14
1.05159e+06,13,CTL,20
1.05168e+06,6,RTS,20
1.05168e+06,18,RTS,20
1.05181e+06,5,RTS,20
1.05189e+06,20,CTS,14
1.05195e+06,5,QOSDATA_TID6,1066
1.05213e+06,20,ACK,14
1.05218e+06,5,CTL,20
1.05226e+06,3,RTS,20
1.05234e+06,20,CTS,14
1.0524e+06,3,QOSDATA_TID6,1066
1.05259e+06,20,ACK,14
1.05263e+06,3,CTL,20
1.05272e+06,0,RTS,20
1.0528e+06,20,CTS,14
1.05286e+06,0,QOSDATA_TID6,1066
1.05304e+06,20,ACK,14
1.05308e+06,0,CTL,20
1.05317e+06,2,RTS,20
1.05317e+06,8,RTS,20
1.05325e+06,20,CTS,14
1.05331e+06,8,QOSDATA_TID6,1066
1.05349e+06,20,ACK,14
1.05354e+06,8,CTL,20
1.05363e+06,4,RTS,20
1.05363e+06,17,RTS,20
1.05371e+06,20,CTS,14
1.05377e+06,17,QOSDATA_TID6,1066
1.05396e+06,20,ACK,14
1.054e+06,17,QOSDATA_TID6,1066
1.05418e+06,20,ACK,14
1.05423e+06,17,CTL,20
1.05433e+06,18,RTS,20
1.05433e+06,15,RTS,20
1.05446e+06,12,RTS,20
1.05454e+06,20,CTS,14
1.0546e+06,12,QOSDATA_TID6,1066
1.05478e+06,20,ACK,14
1.05482e+06,12,CTL,20
1.05491e+06,2,RTS,20
1.05491e+06,6,RTS,20
1.05504e+06,15,RTS,20
1.05512e+06,20,CTS,14
1.05518e+06,15,QOSDATA_TID6,1066
1.05536e+06,20,ACK,14
1.05541e+06,15,QOSDATA_TID6,1066
1.05559e+06,20,ACK,14
1.05564e+06,15,CTL,20
1.05573e+06,11,RTS,20
1.05573e+06,6,RTS,20
1.05581e+06,20,CTS,14
1.05587e+06,6,QOSDATA_TID6,1066
1.05606e+06,20,ACK,14
1.0561e+06,6,QOSDATA_TID6,1066
1.05628e+06,20,ACK,14
1.05633e+06,6,CTL,20
1.05641e+06,1,RTS,20
1.05649e+06,20,CTS,14
1.05655e+06,1,QOSDATA_TID6,1066
1.05674e+06,20,ACK,14
1.05678e+06,1,CTL,20
1.05687e+06,4,RTS,20
1.05687e+06,7,RTS,20
1.05687e+06,13,RTS,20
1.05695e+06,20,CTS,14
1.05701e+06,7,QOSDATA_TID6,1066
1.05719e+06,20,ACK,14
1.05724e+06,7,CTL,20
1.05732e+06,10,RTS,20
1.05732e+06,16,RTS,20
1.05732e+06,11,RTS,20
1.0574e+06,20,CTS,14
1.05746e+06,16,QOSDATA_TID6,1066
1.05765e+06,20,ACK,14
1.05769e+06,16,CTL,20
1.05778e+06,19,RTS,20
1.05778e+06,9,RTS,20
1.05791e+06,13,RTS,20
1.05791e+06,11,RTS,20
1.05803e+06,18,RTS,20
1.05811e+06,20,CTS,14
1.05817e+06,18,QOSDATA_TID6,1066
1.05835e+06,20,ACK,14
1.0584e+06,18,CTL,20
1.05849e+06,19,RTS,20
1.05849e+06,13,RTS,20
1.05863e+06,2,RTS,20
1.05871e+06,20,CTS,14
1.05877e+06,2,QOSDATA_TID6,1066
1.05896e+06,20,ACK,14
1.059e+06,2,CTL,20
1.05909e+06,19,RTS,20
1.05917e+06,20,CTS,14
1.05923e+06,19,QOSDATA_TID6,1066
1.05941e+06,20,ACK,14
1.05945e+06,19,QOSDATA_TID6,1066
1.05964e+06,20,ACK,14
1.05968e+06,19,CTL,20
1.05977e+06,8,RTS,20
1.05977e+06,15,RTS,20
1.05985e+06,20,CTS,14
1.05991e+06,8,QOSDATA_TID6,1066
1.06009e+06,20,ACK,14
1.06014e+06,8,CTL,20
1.06022e+06,3,RTS,20
1.06022e+06,9,RTS,20
1.0603e+06,20,CTS,14
1.06036e+06,3,QOSDATA_TID6,1066
1.06055e+06,20,ACK,14
1.06059e+06,3,CTL,20
1.06068e+06,2,RTS,20
1.06076e+06,20,CTS,14
1.06082e+06,2,QOSDATA_TID6,1066
1.061e+06,20,ACK,14
1.06104e+06,2,CTL,20
1.06113e+06,0,RTS,20
1.06113e+06,10,RTS,20
1.06113e+06,4,RTS,20
1.06125e+06,18,RTS,20
1.06133e+06,20,CTS,14
1.06139e+06,18,QOSDATA_TID6,1066
1.06158e+06,20,ACK,14
1.06162e+06,18,CTL,20
1.06171e+06,17,RTS,20
1.06171e+06,15,RTS,20
1.06171e+06,4,RTS,20
1.06188e+06,4,RTS,20
1.06196e+06,20,CTS,14
1.06202e+06,4,QOSDATA_TID6,1066
1.0622e+06,20,ACK,14
1.06224e+06,4,QOSDATA_TID6,1066
1.06243e+06,20,ACK,14
1.06247e+06,4,CTL,20
1.06256e+06,15,RTS,20
1.06256e+06,17,RTS,20
1.06264e+06,20,CTS,14
1.0627e+06,17,QOSDATA_TID6,1066
1.06288e+06,20,ACK,14
1.06293e+06,17,CTL,20
1.06301e+06,1,RTS,20
1.06301e+06,10,RTS,20
1.06313e+06,0,RTS,20
1.06321e+06,20,CTS,14
1.06327e+06,0,QOSDATA_TID6,1066
1.06346e+06,20,ACK,14
1.0635e+06,0,CTL,20
1.06359e+06,5,RTS,20
1.06359e+06,13,RTS,20
