time_s,k_hat,cwds,qsrc,psrc,n_aggressive,n_conservative,n_unchanged,busy_frac,coll_rate,coll_rate_frame,dscts_frames,dscts_bursts,bsr_sum,lli_count,changed
3.2,15,1,4,3,0,0,33,0.71267,0.294118,0.527778,36,17,84,11,0
3.3,15,1,4,3,0,0,33,0.70463,0,0.166667,6,3,123,2,0
3.4,15,1,4,3,0,0,33,0.74774,0.428571,0.645833,48,21,128,16,0
3.5,15,1,4,3,0,0,33,0.7541,0.461538,0.652778,72,26,141,17,0
3.6,15,1,4,3,0,0,33,0.69082,0.25,0.625,8,4,112,7,0
3.7,15,1,4,3,0,0,33,0.73497,0.4,0.6,10,5,124,4,0
3.8,15,1,4,3,0,0,33,0.76894,0.448276,0.694444,72,29,129,30,0
3.9,15,1,4,3,0,0,33,0.76195,0.242424,0.486111,72,33,149,27,0
4,15,1,4,3,0,0,33,0.75939,0.423077,0.689655,58,26,130,19,0
4.1,15,1,4,3,0,0,33,0.7491,0.285714,0.5,28,14,117,7,0
4.2,15,1,4,3,0,0,33,0.76382,0.3125,0.621622,74,32,198,32,0
4.3,15,1,4,3,0,0,33,0.77184,0.323529,0.651163,86,34,178,32,0
4.4,15,1,4,3,0,0,33,0.76727,0.178571,0.428571,56,28,171,26,0
4.5,15,1,4,3,0,0,33,0.77555,0.2,0.480769,52,25,199,29,0
4.6,15,1,4,3,0,0,33,0.75542,0.166667,0.475,40,18,159,15,0
4.7,15,1,4,3,0,0,33,0.72333,0.25,0.491228,57,24,173,18,0
4.8,15,1,4,3,0,0,33,0.75752,0.2,0.589041,73,30,150,25,0
4.9,15,1,4,3,0,0,33,0.76799,0.2,0.528571,70,30,208,30,0
5,15,1,4,3,0,0,33,0.78911,0.391304,0.778571,140,46,225,50,0
5.1,15,1,4,3,0,0,33,0.78025,0.347826,0.7,130,46,206,54,0
5.2,15,1,4,3,0,0,33,0.7662,0.290323,0.594595,74,31,232,30,0
5.3,15,1,4,3,0,0,33,0.7684,0.291667,0.694915,59,24,171,30,0
5.4,15,1,4,3,0,0,33,0.77647,0.192308,0.5,60,26,220,25,0
5.5,15,1,4,3,0,0,33,0.77537,0.3,0.634146,82,30,185,36,0
5.6,15,1,4,3,0,0,33,0.7903,0.411765,0.738636,88,34,239,42,0
5.7,15,1,4,3,0,0,33,0.7631,0.193548,0.552632,76,31,245,30,0
5.8,15,1,4,3,0,0,33,0.77149,0.5,0.692308,78,34,168,28,0
5.9,15,1,4,3,0,0,33,0.75983,0.227273,0.509434,53,22,226,17,0
6,15,1,4,3,0,0,33,0.77751,0.263158,0.637363,91,38,249,36,0
6.1,15,1,4,3,0,0,33,0.77078,0.266667,0.5,32,15,175,17,0
6.2,15,1,4,3,0,0,33,0.76462,0.172414,0.5,62,29,164,24,0
6.3,15,1,4,3,0,0,33,0.75939,0.4,0.68,50,20,187,23,0
6.4,15,1,4,3,0,0,33,0.77697,0.268293,0.534091,88,41,198,37,0
6.5,15,1,4,3,0,0,33,0.76592,0.342105,0.644444,90,38,248,27,0
6.6,15,1,4,3,0,0,33,0.78734,0.431818,0.718182,110,44,269,48,0
6.7,15,1,4,3,0,0,33,0.79252,0.333333,0.69697,132,45,211,62,0
6.8,15,1,4,3,0,0,33,0.77628,0.466667,0.767442,86,30,206,38,0
6.9,15,1,4,3,0,0,33,0.75809,0.4,0.603448,58,25,187,16,0
7,15,1,4,3,0,0,33,0.76559,0.294118,0.604651,86,34,163,31,0
7.1,15,1,4,3,0,0,33,0.74093,0.357143,0.571429,28,14,161,5,0
7.2,15,1,4,3,0,0,33,0.77592,0.261905,0.58,100,42,181,44,0
7.3,15,1,4,3,0,0,33,0.77552,0.315789,0.674419,86,38,175,41,0
7.4,15,1,4,3,0,0,33,0.77399,0.342857,0.6375,80,35,276,38,0
7.5,15,1,4,3,0,0,33,0.7486,0.125,0.375,16,8,191,8,0
7.6,15,1,4,3,0,0,33,0.76761,0.387097,0.686047,86,31,175,29,0
7.7,15,1,4,3,0,0,33,0.76276,0.210526,0.547619,42,19,187,11,0
7.8,15,1,4,3,0,0,33,0.75449,0.473684,0.631579,38,19,142,10,0
7.9,15,1,4,3,0,0,33,0.76411,0.259259,0.606061,66,27,174,27,0
