time_s,k_hat,cwds,qsrc,psrc,n_aggressive,n_conservative,n_unchanged,busy_frac,coll_rate,coll_rate_frame,dscts_frames,dscts_bursts,bsr_sum,lli_count,changed
4.8,5,1,3,3,0,0,36,0.75291,0.0909091,0.5,24,11,229,4,0
4.9,5,1,3,3,0,0,36,0.76086,0.333333,0.466667,30,15,203,6,0
5,5,1,3,3,0,0,36,0.76534,0.0909091,0.363636,22,11,268,9,0
5.1,5,1,3,3,0,0,36,0.76745,0.181818,0.454545,22,11,178,5,0
5.2,5,1,3,3,0,0,36,0.75533,0.0714286,0.321429,28,14,239,5,0
5.3,5,1,3,3,0,0,36,0.77083,0.111111,0.472222,36,18,268,8,0
5.4,5,1,3,3,0,0,36,0.78175,0.111111,0.473684,38,18,297,12,0
5.5,5,1,3,3,0,0,36,0.77167,0.434783,0.722222,54,23,241,15,0
5.6,5,1,3,3,0,0,36,0.7615,0.214286,0.5,28,14,191,4,0
5.7,5,1,3,3,0,0,36,0.75724,0.12,0.462963,54,25,187,16,0
5.8,5,1,3,3,0,0,36,0.75164,0.25,0.5,34,16,251,2,0
5.9,5,1,3,3,0,0,36,0.76712,0.0454545,0.384615,52,22,217,15,0
6,5,1,3,3,0,0,36,0.76801,0.2,0.47619,42,20,178,10,0
6.1,5,1,3,3,0,0,36,0.75323,0,0.25,8,4,193,1,0
6.2,5,1,3,3,0,0,36,0.75813,0,0.233333,30,14,222,7,0
6.3,5,1,3,3,0,0,36,0.76306,0.266667,0.558824,34,15,228,9,0
6.4,5,1,3,3,0,0,36,0.77326,0.0526316,0.45,40,19,244,9,0
6.5,5,1,3,3,0,0,36,0.76087,0.3125,0.588235,34,16,210,9,0
6.6,5,1,3,3,0,0,36,0.75836,0.210526,0.525,40,19,169,9,0
6.7,5,1,3,3,0,0,36,0.77011,0.1875,0.5,36,16,190,7,0
6.8,5,1,3,3,0,0,36,0.74503,0,0.333333,12,6,138,0,0
6.9,5,1,3,3,0,0,36,0.75326,0.210526,0.368421,38,19,161,7,0
7,5,1,3,3,0,0,36,0.76791,0.190476,0.5625,48,21,217,11,0
7.1,5,1,3,3,0,0,36,0.75875,0.26087,0.537037,54,23,239,5,0
7.2,5,1,3,3,0,0,36,0.75391,0.192308,0.444444,54,26,162,11,0
7.3,5,1,3,3,0,0,36,0.7641,0.133333,0.4375,32,15,227,7,0
7.4,5,1,3,3,0,0,36,0.76631,0.333333,0.527778,36,18,236,7,0
7.5,5,1,3,3,0,0,36,0.73421,0,0,6,3,151,0,0
7.6,5,1,3,3,0,0,36,0.76061,0.142857,0.446429,56,28,196,10,0
7.7,5,1,3,3,0,0,36,0.76261,0.176471,0.527778,36,17,303,5,0
7.8,5,1,3,3,0,0,36,0.77992,0.111111,0.4,40,18,260,12,0
7.9,5,1,3,3,0,0,36,0.75918,0.0909091,0.409091,22,11,230,4,0
