time_s,k_hat,cwds,qsrc,psrc,n_aggressive,n_conservative,n_unchanged,busy_frac,coll_rate,coll_rate_frame,dscts_frames,dscts_bursts,bsr_sum,lli_count,changed
4.3,5,1,3,3,0,0,30,0.76436,0.173913,0.52,50,23,166,10,0
4.4,5,1,3,3,0,0,30,0.76675,0.238095,0.565217,46,21,191,13,0
4.5,5,1,3,3,0,0,30,0.7635,0.5,0.735294,34,14,155,1,0
4.6,5,1,3,3,0,0,30,0.71727,0,0.25,8,4,147,2,0
4.7,5,1,3,3,0,0,30,0.75035,0,0,10,5,146,3,0
4.8,5,1,3,3,0,0,30,0.75863,0.318182,0.604167,48,22,170,8,0
4.9,5,1,3,3,0,0,30,0.77221,0.0909091,0.363636,22,11,208,7,0
5,5,1,3,3,0,0,30,0.77392,0.130435,0.481481,54,23,211,15,0
5.1,5,1,3,3,0,0,30,0.7573,0.3125,0.558824,34,16,150,8,0
5.2,5,1,3,3,0,0,30,0.75778,0.0625,0.5,32,16,187,4,0
5.3,5,1,3,3,0,0,30,0.74254,0.0909091,0.318182,22,11,162,5,0
5.4,5,1,3,3,0,0,30,0.76644,0.315789,0.595238,42,19,168,10,0
5.5,5,1,3,3,0,0,30,0.7673,0.25,0.555556,36,16,168,9,0
5.6,5,1,3,3,0,0,30,0.75771,0.0909091,0.458333,24,11,171,6,0
5.7,5,1,3,3,0,0,30,0.74975,0.4,0.6,20,10,151,2,0
5.8,5,1,3,3,0,0,30,0.73111,0.333333,0.5,14,6,138,3,0
5.9,5,1,3,3,0,0,30,0.75912,0.25,0.576923,26,12,184,5,0
6,5,1,3,3,0,0,30,0.76445,0.25,0.5,32,16,223,4,0
6.1,5,1,3,3,0,0,30,0.75121,0,0.25,8,4,124,2,0
6.2,5,1,3,3,0,0,30,0.75337,0.222222,0.583333,36,18,159,6,0
6.3,5,1,3,3,0,0,30,0.7575,0.12,0.423077,52,25,186,6,0
6.4,5,1,3,3,0,0,30,0.77334,0.214286,0.53125,32,14,194,10,0
6.5,5,1,3,3,0,0,30,0.76012,0.25,0.538462,26,12,164,7,0
6.6,5,1,3,3,0,0,30,0.77065,0.176471,0.470588,34,17,225,10,0
6.7,5,1,3,3,0,0,30,0.77777,0.233333,0.471429,70,30,212,13,0
6.8,5,1,3,3,0,0,30,0.7738,0.25,0.588235,68,32,166,21,0
6.9,5,1,3,3,0,0,30,0.73229,0.5,0.766667,30,12,121,8,0
7,5,1,3,3,0,0,30,0.72917,0.666667,0.666667,6,3,145,1,0
7.1,5,1,3,3,0,0,30,0.75021,0,0,10,5,144,0,0
7.2,5,1,3,3,0,0,30,0.77597,0,0.34375,32,16,238,9,0
7.3,5,1,3,3,0,0,30,0.76194,0.0625,0.3125,32,16,154,9,0
7.4,5,1,3,3,0,0,30,0.76767,0.214286,0.647059,34,14,227,6,0
7.5,5,1,3,3,0,0,30,0.76113,0.272727,0.416667,24,11,186,3,0
7.6,5,1,3,3,0,0,30,0.75133,0.166667,0.5,12,6,137,3,0
7.7,5,1,3,3,0,0,30,0.76066,0.2,0.4,10,5,161,3,0
7.8,5,1,3,3,0,0,30,0.74753,0.571429,0.714286,14,7,142,2,0
7.9,5,1,3,3,0,0,30,0.74823,0.384615,0.538462,26,13,104,1,0
